corpus_id,year,venue_abbr,group,label,period,stratum,weight,N_h,n_h,pi1,second_label,masked_label
97758,2023,SSCI,SSCI (mixed conf.),other,2021-2025,SSCI (mixed conf.)|other|2021-2025,1.0,12,12,1.0,dl_native,other
38494,2019,ESWA,Mixed journals,neuroevolution,2016-2020,Mixed journals|neuroevolution|2016-2020,1.0,10,10,1.0,neuroevolution,neuroevolution
46672,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
82620,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
42686,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
18756,2019,CEC,Core EC conferences,other,2016-2020,Core EC conferences|other|2016-2020,1.4375,23,16,0.6956521739130435,other,neuroevolution
44836,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
69103,2023,GECCO,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
21612,2024,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
90997,2025,MEMETIC,Core EC journals,other,2021-2025,Core EC journals|other|2021-2025,2.105263,40,19,0.475,other,other
81675,2022,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
41501,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46385,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
82359,2022,INS,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,neuroevolution,hybrid
99333,2018,SSCI,SSCI (mixed conf.),dl_native,2016-2020,SSCI (mixed conf.)|dl_native|2016-2020,4.255319,200,47,0.235,dl_native,dl_native
81211,2018,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
21571,2024,CEC,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
46256,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
104554,2024,TEVC,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,hybrid,hybrid
69528,2022,GECCO,Core EC conferences,neuroevolution,2021-2025,Core EC conferences|neuroevolution|2021-2025,3.4375,110,32,0.2909090909090909,neuroevolution,neuroevolution
42457,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
88779,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10983,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
71275,2020,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
11484,2025,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
22174,2022,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
22412,2021,CEC,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,other,other
68761,2024,GECCO,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
47808,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
45363,2024,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
42385,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
59692,2023,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
104691,2023,TEVC,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,hybrid,hybrid
83334,2021,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
103355,2024,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
67442,2015,GECCO,Core EC conferences,hybrid,<=2015,Core EC conferences|hybrid|<=2015,1.0,8,8,1.0,neuroevolution,hybrid
80333,2020,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
49704,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48923,2025,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,dl_native
99360,2018,SSCI,SSCI (mixed conf.),hybrid,2016-2020,SSCI (mixed conf.)|hybrid|2016-2020,1.0,8,8,1.0,hybrid,hybrid
70526,2019,GPEM,Core EC journals,neuroevolution,2016-2020,Core EC journals|neuroevolution|2016-2020,1.0,8,8,1.0,neuroevolution,neuroevolution
70966,2024,ICSI,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
5837,2018,ASOC,Mixed journals,neuroevolution,2016-2020,Mixed journals|neuroevolution|2016-2020,1.0,10,10,1.0,neuroevolution,neuroevolution
104316,2025,TEVC,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,hybrid,dl_native
97543,2023,SSCI,SSCI (mixed conf.),hybrid,2021-2025,SSCI (mixed conf.)|hybrid|2021-2025,1.0,9,9,1.0,dl_native,hybrid
65214,2020,GECCO,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
42721,2023,ESWA,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,neuroevolution,neuroevolution
10565,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48300,2025,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
59587,2023,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
9970,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
47491,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
87512,2025,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
34226,2018,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
86745,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
6086,2018,ASOC,Mixed journals,hybrid,2016-2020,Mixed journals|hybrid|2016-2020,2.0,38,19,0.5,hybrid,hybrid
34111,2018,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
42956,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
42354,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
65177,2020,GECCO,Core EC conferences,hybrid,2016-2020,Core EC conferences|hybrid|2016-2020,2.47619,52,21,0.40384615384615385,hybrid,dl_native
48155,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97499,2023,SSCI,SSCI (mixed conf.),hybrid,2021-2025,SSCI (mixed conf.)|hybrid|2021-2025,1.0,9,9,1.0,hybrid,hybrid
44867,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
40672,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
84658,2024,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
20594,2015,CEC,Core EC conferences,other,<=2015,Core EC conferences|other|<=2015,1.0,4,4,1.0,other,other
42537,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
100957,2025,SWEVC,Core EC journals,other,2021-2025,Core EC journals|other|2021-2025,2.105263,40,19,0.475,hybrid,other
44677,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
7987,2022,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
5977,2018,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
10301,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97642,2023,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
103460,2023,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
68379,2024,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,hybrid
98251,2021,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
71498,2018,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
38862,2019,ESWA,Mixed journals,hybrid,2016-2020,Mixed journals|hybrid|2016-2020,2.0,38,19,0.5,dl_native,dl_native
11583,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
37426,2021,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,neuroevolution,hybrid
59660,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
69293,2023,GECCO,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
66186,2018,GECCO,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
44056,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
48151,2025,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97741,2023,SSCI,SSCI (mixed conf.),neuroevolution,2021-2025,SSCI (mixed conf.)|neuroevolution|2021-2025,1.0,8,8,1.0,neuroevolution,neuroevolution
33701,2017,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
50023,2025,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
97683,2023,SSCI,SSCI (mixed conf.),neuroevolution,2021-2025,SSCI (mixed conf.)|neuroevolution|2021-2025,1.0,8,8,1.0,neuroevolution,neuroevolution
97578,2023,SSCI,SSCI (mixed conf.),neuroevolution,2021-2025,SSCI (mixed conf.)|neuroevolution|2021-2025,1.0,8,8,1.0,neuroevolution,other
42705,2023,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
70514,2019,GPEM,Core EC journals,neuroevolution,2016-2020,Core EC journals|neuroevolution|2016-2020,1.0,8,8,1.0,neuroevolution,neuroevolution
115486,2024,SOFTCOMP,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
19106,2018,CEC,Core EC conferences,neuroevolution,2016-2020,Core EC conferences|neuroevolution|2016-2020,3.142857,88,28,0.3181818181818182,neuroevolution,neuroevolution
98618,2020,SSCI,SSCI (mixed conf.),hybrid,2016-2020,SSCI (mixed conf.)|hybrid|2016-2020,1.0,8,8,1.0,dl_native,dl_native
86556,2023,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
39784,2022,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
83688,2021,INS,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,other
45203,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
21942,2023,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,hybrid,dl_native
69366,2023,GECCO,Core EC conferences,other,2021-2025,Core EC conferences|other|2021-2025,2.521739,58,23,0.39655172413793105,hybrid,other
4934,2020,ASOC,Mixed journals,other,2016-2020,Mixed journals|other|2016-2020,2.75,66,24,0.36363636363636365,other,other
67729,2025,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,hybrid,other
67785,2025,GECCO,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
45998,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
8841,2022,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,dl_native,other
10713,2025,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
46511,2024,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
38364,2019,ESWA,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
59231,2024,EVOINT,Core EC journals,dl_native,2021-2025,Core EC journals|dl_native|2021-2025,1.0,86,86,1.0,dl_native,dl_native
21459,2025,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
10728,2025,ASOC,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,dl_native,dl_native
29297,2011,ESWA,Mixed journals,other,<=2015,Mixed journals|other|<=2015,1.529412,26,17,0.6538461538461539,other,other
59424,2024,EVOINT,Core EC journals,hybrid,2021-2025,Core EC journals|hybrid|2021-2025,3.185185,86,27,0.313953488372093,neuroevolution,neuroevolution
80643,2019,INS,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
67972,2025,GECCO,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,dl_native
98132,2021,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
11987,2024,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
111885,2021,SOFTCOMP,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
97730,2023,SSCI,SSCI (mixed conf.),dl_native,2021-2025,SSCI (mixed conf.)|dl_native|2021-2025,4.0,160,40,0.25,dl_native,dl_native
103115,2025,TETCI,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43408,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36597,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
71444,2018,ICSI,Core EC conferences,dl_native,2016-2020,Core EC conferences|dl_native|2016-2020,1.0,42,42,1.0,dl_native,dl_native
7515,2023,ASOC,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
10169,2025,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,neuroevolution,hybrid
46182,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
43737,2024,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
36003,2021,ESWA,Mixed journals,dl_native,2021-2025,Mixed journals|dl_native|2021-2025,5.626219,5193,923,0.17773926439437704,dl_native,dl_native
4841,2020,ASOC,Mixed journals,dl_native,2016-2020,Mixed journals|dl_native|2016-2020,5.087719,580,114,0.19655172413793104,dl_native,dl_native
38453,2020,ESWA,Mixed journals,hybrid,2016-2020,Mixed journals|hybrid|2016-2020,2.0,38,19,0.5,dl_native,hybrid
10138,2025,ASOC,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,neuroevolution,hybrid
39374,2022,ESWA,Mixed journals,other,2021-2025,Mixed journals|other|2021-2025,5.048077,525,104,0.1980952380952381,other,other
45869,2024,ESWA,Mixed journals,hybrid,2021-2025,Mixed journals|hybrid|2021-2025,4.979381,483,97,0.20082815734989648,hybrid,hybrid
21382,2025,CEC,Core EC conferences,dl_native,2021-2025,Core EC conferences|dl_native|2021-2025,1.0,72,72,1.0,dl_native,hybrid
11934,2024,ASOC,Mixed journals,neuroevolution,2021-2025,Mixed journals|neuroevolution|2021-2025,3.419355,106,31,0.29245283018867924,neuroevolution,neuroevolution
22130,2022,CEC,Core EC conferences,hybrid,2021-2025,Core EC conferences|hybrid|2021-2025,4.351852,235,54,0.2297872340425532,hybrid,hybrid
